text,distress,framing,tension,is_labelled,household_relevance_score
"Big win: Your investment portfolio is up by $1,118.80.",0,celebratory,0,1,0.7302
Good news! You have pre-qualified for a rewards upgrade.,0,supportive,0,1,0.5547
You are eligible for a lower interest rate. Tap to apply.,0,supportive,0,1,0.5372
You are on the right track! Check out your weekly spending insight.,0,supportive,0,1,0.609
Your recurring payment to Apple is coming up soon.,0,gentle,0,1,0.5925
Verification code sent to your mobile device.,0,direct,0,1,0.5716
"Congratulations! You reached your savings goal of $3,686.19!",0,celebratory,0,1,0.7813
Protect your family's future with these life insurance options.,0,supportive,0,1,0.5255
Don't worry about the overdraft. We covered it for you this time.,1,supportive,0,1,0.7559
You are on the right track! Check out your weekly spending insight.,0,supportive,0,1,0.751
We thought you'd like to know about our new mobile features.,0,gentle,0,1,0.4452
Amazing! Your net worth increased by 5% this quarter.,0,celebratory,0,1,0.631
Soft nudge: You have a document waiting to be signed.,0,gentle,0,1,0.5704
Great start! Here is a tip to grow your savings even faster.,0,supportive,0,1,0.5955
Login failed: Too many attempts.,1,direct,1,1,0.9189
Success! Your mortgage application has been approved.,0,celebratory,0,1,0.8045
Your weekly summary is ready for review.,0,gentle,0,1,0.5942
Payment failed: Invalid account number.,1,direct,1,1,0.7563
Struggling with the $853.20 balance? We have payment plans available.,1,supportive,0,1,0.7966
Your contact information has been successfully updated.,0,direct,0,1,0.5058
Goal completed: 'New Car Fund'. Time to celebrate!,0,celebratory,0,1,0.6608
Congratulations on your loan approval!,0,celebratory,0,1,0.895
"For your convenience, we have added a new ATM near you.",0,gentle,0,1,0.64
"Based on your spending, you could save $1,625.94 by switching plans.",0,supportive,0,1,0.6895
"Please contact us immediately regarding your outstanding debt of $2,820.09.",1,urgent,1,1,0.9739
We curated some investment articles just for you.,0,supportive,0,1,0.5591
Final Notice: Payment of $236.43 is 60 days overdue.,1,urgent,1,1,0.886
"Hi there, your e-statement is now available.",0,gentle,0,1,0.5912
Your recurring payment to Costco is coming up soon.,0,gentle,0,1,0.4852
Urgent: Your account is overdrawn by $633.69. Immediate deposit required.,1,urgent,1,1,0.865
Scheduled maintenance: System unavailable this Sunday.,1,direct,1,1,0.8501
Maximize your cashback by using your card at Costco this week.,0,supportive,0,1,0.7013
"Struggling with the $3,943.21 balance? We have payment plans available.",1,supportive,0,1,0.8448
"Congratulations! You reached your savings goal of $1,124.73!",0,celebratory,0,1,0.8351
Scheduled maintenance: System unavailable this Sunday.,1,direct,1,1,0.8727
"No action needed, just letting you know your transfer cleared.",0,gentle,0,1,0.6632
We were unable to verify your identity. Transaction cancelled.,1,direct,1,1,0.8801
"For your convenience, we have added a new ATM near you.",0,gentle,0,1,0.4245
Cheers! You have $0 in fees this year.,0,celebratory,0,1,0.8782
We have refreshed the look of your dashboard.,0,gentle,0,1,0.5831
"Transaction declined: Insufficient funds for $1,265.33 at Costco.",1,direct,1,1,0.9325
We have refreshed the look of your dashboard.,0,gentle,0,1,0.4148
A little reminder to check your monthly budget.,0,gentle,0,1,0.5765
"Final Notice: Payment of $2,825.60 is 60 days overdue.",1,urgent,1,1,0.9245
Debit card 8737 was declined at Uber.,1,direct,1,1,0.7116
Great start! Here is a tip to grow your savings even faster.,0,supportive,0,1,0.5762
Soft nudge: You have a document waiting to be signed.,0,gentle,0,1,0.4141
We noticed your credit score dropped. Here is a personalized plan to improve it.,1,supportive,0,1,0.8233
You have exceeded your monthly transfer limit.,1,direct,1,1,0.915
Missed a payment? It happens. Let's get you back on track.,1,supportive,0,1,0.7987
Urgent: Verify this transaction of $759.39 to prevent account lockout.,1,urgent,1,1,0.8909
You're a star! That's 6 months of on-time payments in a row.,0,celebratory,0,1,0.8351
Your safety is our priority. Confirm this charge to unlock your card.,1,supportive,0,1,0.7897
"New device detected: iPhone 14 logged in from Seattle, WA.",0,direct,0,1,0.5524
"Reward Unlocked: You earned $1,788.79 in cash back this month.",0,celebratory,0,1,0.7394
Just a friendly reminder: Your statement is ready.,0,gentle,0,1,0.4429
Your financial wellness score is looking good. Here is how to maintain it.,0,supportive,0,1,0.5047
Your interest rate has increased to 24.99% variable.,1,direct,1,1,0.8447
"Alert: A charge of $3,614.78 at Uber was declined.",1,urgent,1,1,0.9349
ATM withdrawal of $499.00 was successful.,0,direct,0,1,0.5766
Maximize your cashback by using your card at Amazon this week.,0,supportive,0,1,0.6132
Your access to online banking has been temporarily restricted.,1,urgent,1,1,0.9118
It looks like spending is higher than usual. Here are some tips to manage it.,1,supportive,0,1,0.7858
Your weekly summary is ready for review.,0,gentle,0,1,0.4801
Your credit score has been updated.,0,direct,0,1,0.4043
Please check your inbox for a message about your account.,0,gentle,0,1,0.5676
It looks like spending is higher than usual. Here are some tips to manage it.,1,supportive,0,1,0.9303
You have achieved 'Gold Status' in our loyalty program.,0,celebratory,0,1,0.796
Your financial wellness score is looking good. Here is how to maintain it.,0,supportive,0,1,0.75
"Whoo-hoo! Your tax refund of $1,518.42 has arrived.",0,celebratory,0,1,0.867
Support tip: Using ATMs in our network saves you fees.,0,supportive,0,1,0.7357
"Hi there, your e-statement is now available.",0,gentle,0,1,0.4058
Let's work together to get your account back in good standing.,1,supportive,0,1,0.7841
Support tip: Using ATMs in our network saves you fees.,0,supportive,0,1,0.6191
We have updated our Privacy Policy effective immediately.,0,direct,0,1,0.6082
Save time by setting up automatic transfers.,0,supportive,0,1,0.7658
Your credit score has been updated.,0,direct,0,1,0.5851
Fantastic! You have fully funded your emergency account.,0,celebratory,0,1,0.6672
"Just a heads up, bank holidays may affect processing times.",0,gentle,0,1,0.4074
Soft nudge: You have a document waiting to be signed.,0,gentle,0,1,0.5541
Big win: Your investment portfolio is up by $287.89.,0,celebratory,0,1,0.8021
Your weekly summary is ready for review.,0,gentle,0,1,0.4168
"When you have a moment, please review your beneficiary info.",0,gentle,0,1,0.5205
Your recurring payment to Costco is coming up soon.,0,gentle,0,1,0.4765
"Wire transfer of $3,875.12 could not be completed.",1,direct,1,1,0.8219
We curated some investment articles just for you.,0,supportive,0,1,0.7484
Good news! You have pre-qualified for a rewards upgrade.,0,supportive,0,1,0.7667
We have refreshed the look of your dashboard.,0,gentle,0,1,0.6334
You have 3 days left in your billing cycle.,0,direct,0,1,0.5788
Profile update: Email address changed.,0,direct,0,1,0.4633
We've paused interest charges on your account due to the declared emergency.,1,supportive,0,1,0.9121
Just a friendly reminder: Your statement is ready.,0,gentle,0,1,0.4837
We blocked a suspicious charge to keep you safe. Please review it.,1,supportive,0,1,0.7141
"Confirmation: $3,886.30 deposited to Savings 3109.",0,direct,0,1,0.6225
"Don't forget, your card expires next month.",0,gentle,0,1,0.4012
"Wire transfer of $4,422.17 could not be completed.",1,direct,1,1,0.8445
Merchant refund of $775.08 processed.,0,direct,0,1,0.514
"Reminder: You have $4,032.22 in unused rewards points.",0,gentle,0,1,0.4105
"Just a heads up, bank holidays may affect processing times.",0,gentle,0,1,0.5579
Transaction declined: Insufficient funds for $26.20 at Netflix.,1,direct,1,1,0.8797
Paper statement fee of $9.99 applied.,1,direct,1,1,0.8745
A quick note: We have updated our branch hours.,0,gentle,0,1,0.6749
"Merchant refund of $2,498.46 processed.",0,direct,0,1,0.6097
We were unable to verify your identity. Transaction cancelled.,1,direct,1,1,0.815
Friendly tip: Enable push notifications to stay updated.,0,gentle,0,1,0.6842
"Final Notice: Payment of $1,947.86 is 60 days overdue.",1,urgent,1,1,0.935
Success! Your mortgage application has been approved.,0,celebratory,0,1,0.8012
Happy Anniversary! Thanks for being with us for another year.,0,celebratory,0,1,0.6173
"Final Notice: Payment of $4,248.03 is 60 days overdue.",1,urgent,1,1,0.8838
"Wire transfer of $4,014.00 could not be completed.",1,direct,1,1,0.7663
Important: Your promotional APR is expiring. Balances will now accrue interest.,1,urgent,1,1,0.9349
Just checking in: Is your mailing address still correct?,0,gentle,0,1,0.4174
Just checking in: Is your mailing address still correct?,0,gentle,0,1,0.6179
"Final Notice: Payment of $3,261.20 is 60 days overdue.",1,urgent,1,1,0.853
Important: Your promotional APR is expiring. Balances will now accrue interest.,1,urgent,1,1,0.8511
Overdraft Notice: You have been charged a $2.50 insufficiency fee.,1,urgent,1,1,0.9967
Your request for a credit limit increase was denied.,1,direct,1,1,0.9211
Your financial wellness score is looking good. Here is how to maintain it.,0,supportive,0,1,0.5893
"When you have a moment, please review your beneficiary info.",0,gentle,0,1,0.5369
Just checking in: Is your mailing address still correct?,0,gentle,0,1,0.6931
Your interest rate has increased to 24.99% variable.,1,direct,1,1,0.7445
Your credit score has been updated.,0,direct,0,1,0.5218
We see you're close to your limit. Here is a guide to credit utilization.,1,supportive,0,1,0.9012
Check #8882 has cleared.,0,direct,0,1,0.5502
Fantastic! You have fully funded your emergency account.,0,celebratory,0,1,0.7447
Just checking in: Is your mailing address still correct?,0,gentle,0,1,0.5328
Just a friendly reminder: Your statement is ready.,0,gentle,0,1,0.4053
You're a star! That's 6 months of on-time payments in a row.,0,celebratory,0,1,0.7284
"For your convenience, we have added a new ATM near you.",0,gentle,0,1,0.5369
Here is a breakdown of your spending to help you stay organized.,0,supportive,0,1,0.581
"For your convenience, we have added a new ATM near you.",0,gentle,0,1,0.6928
We have refreshed the look of your dashboard.,0,gentle,0,1,0.4896
Courtesy notice: Your trial subscription ends in 3 days.,0,gentle,0,1,0.5997
We thought you'd like to know about our new mobile features.,0,gentle,0,1,0.4569
You've earned a fee waiver for being a loyal customer.,0,celebratory,0,1,0.7615
"For your convenience, we have added a new ATM near you.",0,gentle,0,1,0.5837
"For your convenience, we have added a new ATM near you.",0,gentle,0,1,0.4671
You've earned a fee waiver for being a loyal customer.,0,celebratory,0,1,0.8603
Soft nudge: You have a document waiting to be signed.,0,gentle,0,1,0.5807
High Five! You paid off your credit card balance in full.,0,celebratory,0,1,0.7548
Great start! Here is a tip to grow your savings even faster.,0,supportive,0,1,0.6466
Just checking in: Is your mailing address still correct?,0,gentle,0,1,0.438
Support tip: Using ATMs in our network saves you fees.,0,supportive,0,1,0.6685
Card 7458 activated successfully.,0,direct,0,1,0.4889
"Hi there, your e-statement is now available.",0,gentle,0,1,0.4463
A little reminder to check your monthly budget.,0,gentle,0,1,0.6908
A late fee of $12.00 has been charged to your account.,1,direct,1,1,0.7901
You have 3 days left in your billing cycle.,0,direct,0,1,0.5257
Your weekly summary is ready for review.,0,gentle,0,1,0.4913
Save time by setting up automatic transfers.,0,supportive,0,1,0.5495
Scheduled maintenance: System unavailable this Sunday.,1,direct,1,1,0.8341
"Autopay scheduled for Mar 6 in the amount of $1,707.31.",0,direct,0,1,0.4441
Maximize your cashback by using your card at Walmart this week.,0,supportive,0,1,0.7996
Urgent: Update your payment method to avoid service interruption.,1,urgent,1,1,0.9765
Smart move paying off that balance! Here is how to keep the momentum.,0,supportive,0,1,0.6144
"Big win: Your investment portfolio is up by $4,296.88.",0,celebratory,0,1,0.8725
A little reminder to check your monthly budget.,0,gentle,0,1,0.6059
"When you have a moment, please review your beneficiary info.",0,gentle,0,1,0.6828
Your loan account is in default. Please call 800-555-0199.,1,urgent,1,1,0.8884
A quick note: We have updated our branch hours.,0,gentle,0,1,0.6677
Important: Your promotional APR is expiring. Balances will now accrue interest.,1,urgent,1,1,0.9567
Your new debit card has been shipped.,0,direct,0,1,0.6469
Your financial wellness score is looking good. Here is how to maintain it.,0,supportive,0,1,0.582
Maximize your cashback by using your card at Uber this week.,0,supportive,0,1,0.7519
"Hi there, your e-statement is now available.",0,gentle,0,1,0.5885
"Reminder: You have $2,565.35 in unused rewards points.",0,gentle,0,1,0.6358
Smart move paying off that balance! Here is how to keep the momentum.,0,supportive,0,1,0.56
"Your recurring transfer of $2,842.39 is scheduled for tomorrow.",0,direct,0,1,0.4866
Here is a breakdown of your spending to help you stay organized.,0,supportive,0,1,0.7434
Your credit score went up! Keep up the fantastic work.,0,celebratory,0,1,0.8726
Planning for retirement? Try our new calculator tool.,0,supportive,0,1,0.5556
You have achieved 'Gold Status' in our loyalty program.,0,celebratory,0,1,0.7617
Your weekly summary is ready for review.,0,gentle,0,1,0.5173
Your credit card ending in 2171 has been suspended due to missed payments.,1,urgent,1,1,0.8719
